x,y
4.227971459099098,6.959845596893664
1.4656549247984507,3.280890079178888
2.2054931471486015,4.999192832921373
5.85586637365208,3.0423966912071654
6.690461668547212,3.6463121859718464
5.753777929218276,4.883742802968213
4.612397080975925,3.0661002234380104
5.454707294098357,5.06189777654968
5.223600608994367,4.609275284888457
6.718949056175003,7.198872913435803
3.728854259410909,5.083120833293602
3.5600427715398784,3.4343121493490525
9.15511556287527,3.3271636219332943
6.681858313942056,4.332839069653051
4.139344373463732,6.060426321477131
4.428869197648207,5.38221836083936
7.481012130480636,4.162072235026304
7.009446763556246,6.680654447946694
6.691964954788451,7.120316693576637
7.686524702022443,3.0047525204475836
5.045422850074093,8.122749287314827
8.752887944563025,3.5473681902993595
7.390396825026231,3.677777908393428
3.1295289469726493,5.234496082468737
4.991430292340619,4.182601480632317
4.608388029362664,7.785920115462592
7.00624602205722,5.517545337631779
1.792107655309706,3.007551138547953
3.8417333740178505,3.4895944153047873
2.624184315307523,4.279293520223854
6.500746786958248,5.607015256358331
4.361163242663405,4.728095095405344
3.146196740499278,6.581340499824899
4.132681172219517,4.415262707005795
7.146650303294099,5.883722004447398
4.9549701622498565,6.390031313900177
6.043182965236098,4.486031058432644
4.353524870794985,7.2345720364658135
6.896867235873128,4.851332258897868
6.166168471734792,7.943168956515935
2.1524703215504104,4.8234529676111695
4.172973658913834,7.594763024661671
4.969468585477308,4.819642041954811
3.706582243135411,4.194648183350244
5.2732170234386775,5.983766947505444
8.130707775582568,4.31327942822219
4.31443670667608,7.87563570565714
1.506872508189856,3.2678039183211793
6.024436035718936,7.643967848831829
4.731260521822429,4.917449554558891
2.737446462443526,4.1765975968582305
5.4921195314968285,4.167932353537832
5.181922739473531,9.073342774589928
4.323494641259456,5.4204173375882325
8.08252634051767,3.160007941588393
4.078136870311647,8.332054637386516
2.983389640773428,5.494180971787606
5.491143623286798,8.608761831541113
8.352499183827852,3.0230054470278382
4.307763992095154,4.170054096841528
3.9264742381393005,3.3299971615654744
7.077310033492362,4.177738656979057
4.718610081504271,5.8555021087968715
5.209698034668049,8.896697256885611
6.0583995326174,7.266634548210976
5.604434690161186,4.5219363165925195
4.568616026498464,3.02931469118512
6.02647881750292,7.50508381011989
2.404371394735672,4.23225246752224
8.002945376561373,4.499937818102056
8.086211176845678,3.427705802497679
3.8328711748153474,7.538452528153291
5.542616322859393,3.423825107223785
4.310139396929904,5.242555820917729
6.3722273868431145,7.249890766684718
5.4703983288283045,6.9862810186566895
7.206326511325803,4.635463432848558
7.656988611023305,5.531042874858566
5.375808966183666,7.55315777748878
6.217010776445918,5.8167041668528
5.213240720359245,7.494391297926031
9.12852949891217,3.9695287735848765
3.887621701033504,7.328984779714984
7.260891570895075,3.838948181080861
1.6622455537093952,3.9370812949608065
4.012751978866756,6.311565149663355
4.880970475541007,7.778304596245545
5.117112325124117,8.126971967095837
8.156305306031081,5.433567888146353
6.690477611923377,5.861142114142406
3.0155118346015115,5.731893029173631
7.119397767501216,5.867992820528414
5.845805414760539,5.030910168341817
8.112799771695137,3.801773053448278
7.801510608558807,5.723883008757358
7.160698090199508,5.157144159450628
5.72449031790059,5.833875749494343
2.6588041752799314,5.219131261347332
8.769059943054096,4.6977807035670835
6.3744481392091945,7.384738131218133
4.671172940505741,3.4647759715459223
5.661648461724971,4.198252759578676
1.177710390437887,3.1004128998364506
6.205945361029675,5.244464050405612
7.126897779130367,5.027709646311394
5.335119017400222,8.132764363443732
7.55060651454567,3.5780135315783808
3.084453607163933,6.193613873307946
4.401164286207907,8.627248235469912
5.870764330312444,4.389404675230178
6.331379469811729,5.471015360677201
5.301952986067878,5.24855034734831
6.986320623455428,5.947692840878097
1.4489861042808887,3.1881497342207012
3.0727557036185704,5.2610717878059035
5.0745500709111075,6.798405413169959
2.1519141118076104,4.818437247341027
2.447304561707238,3.363985150486149
8.871254834244962,3.9131259918738124
4.105532840298571,5.4759082337682345
8.330657007914231,3.6939201453365498
6.944448273492433,6.7966922022920695
2.2947475803963853,4.033199830498179
2.3172509282194853,4.305880887688883
5.8836953431452015,4.670720177642128
2.7766619640399823,5.835980846682514
8.331883056842024,3.835386044385432
9.399441779795545,3.4012223673969038
6.9150524003540506,7.183130125570887
6.379979988374796,6.81089515826667
4.564060485573006,3.2063484829139113
6.838151646143075,5.9329666319051855
2.261582434540155,5.121608197006024
4.705005635592157,4.706096464599883
5.503133298846784,8.113257928116274
2.1116791913274513,3.660254085682606
7.441873905030677,3.1643089918431646
4.507578263718235,7.769774171941385
4.464307865116,5.534925689153293
3.617308185915343,3.657317796406111
6.677859765085076,5.587568142222645
6.3080150622520454,4.3240309644455905
8.28206453243213,4.1932553742172685
2.8085934009988716,5.91991575617777
7.581583442646297,3.5903375372590056
3.2048509889819377,4.410594942001221
4.966557264671186,7.0779568476319845
4.746052827686517,7.230245194160233
3.875321279410494,4.095654256161013
7.995037431242126,4.784004365044751
6.343372409529955,7.442234213695881
5.071914573644801,8.90594402126158
3.7771746149916114,7.336100630893832
5.918524801516319,4.021580633178663
3.3945481973446703,6.97139776412329
6.780424025545597,5.016246747429437
5.386122173742171,7.783576952004472
8.018222211853885,4.757680611795847
3.90871246158364,5.736240173219418
6.2503288676255995,6.275475899174703
6.836284339463586,3.8658656578856654
4.991475170023152,4.630485876225764
4.745907139831903,3.5798053418541116
3.0721825465197354,3.2083846147994466
3.1837413660434404,6.37806729392617
3.538357791955753,4.253286972992952
5.1302525717003995,5.499082011857712
8.700642566767861,3.119239245107051
3.8031738353026743,3.967561298184549
7.010635604633259,5.081128034022225
5.874555025790299,8.239687260139673
3.4789676598628714,6.002987474506754
2.29127661393217,3.2333528313008904
7.354259103075507,5.420923741966454
5.765295574968066,5.442358178781683
1.9875891327958732,4.216740744654006
4.562442761854652,8.497875464220682
7.899058984794477,4.436797105966243
4.749922944154752,5.658933537037906
3.4766280460852745,3.037893281434141
2.5928517038447483,4.575735865071549
4.909211700597106,3.2376802293333
9.637510098629106,3.2640082440731533
6.443048845665126,4.319438621627726
8.087953761412926,3.7015497816165537
6.673450709914835,3.861762683467403
5.651289832338618,5.776159544974266
3.160044055409125,6.537759746191209
4.1182711894367445,4.379668691095366
3.7241478327477813,3.7541592068204626
6.255740955896989,3.2060830527037436
4.464922699883794,6.760656995292094
4.376406929412461,5.028524481056285
2.2446026207655865,3.025702949412129
4.3932392977443335,6.457051446077954
5.93339870912368,7.760080263549517
6.769855946293574,5.052937418885291
3.8076128795114785,4.7752032843560706
4.9958931842101695,9.447289978394766
8.726118586129228,3.161108444968009
2.2152725420421286,4.8142800405370005
6.841073587263928,7.06590218514791
4.494667786718949,3.093097906461775
6.157452974137019,6.481248892004292
8.059887211856594,5.394049668770686
2.0311052065452855,3.2882000645926257
9.217892501797838,3.298649583346625
4.150195369708108,8.346445296554673
5.595116139167651,6.729692726281333
7.051609992469257,6.649963067434131
6.934261935953241,4.5074299172889605
2.1345087398050695,4.423876709120088
4.080299612091222,7.3838355422992255
5.621721194896727,8.177098117920048
5.991103327425038,3.0543682395271223
5.948436023978061,6.807784594262765
6.095806307603332,4.9777800926051645
5.045784389981714,6.414813076393973
5.133513025530018,4.027510123572211
6.889902781672147,5.034857819405719
3.914764766551922,4.196381281412137
7.301330064516177,6.058699507685388
6.2218809624349465,5.127640549001732
5.343743767040955,4.130811128236557
8.293596338574895,3.749985357964614
5.440055458177224,8.084578607477974
5.342119538680857,7.909150579039436
4.538641892121725,5.56040252012917
5.5489555907316195,7.719868075313
8.326282350612107,5.275060304162448
1.3779471170927413,3.598237464301012
6.636849673434914,3.3506783819645842
4.895397096298407,3.4533675116817024
3.00542916984,4.661482963885886
3.5630326423397087,5.625687932174454
3.182344056582982,6.439759309633687
1.5552648687067798,3.49349634229863
6.335199866582738,3.8856666238299153
4.779652169604287,7.853865382106624
5.3850743016494675,8.91103032358533
6.110138673639257,7.201895406257982
6.129631956923147,6.004933327095111
1.55219843415497,3.7752820973871253
3.8486943345507934,4.675596881757056
8.384239473208789,4.55479669001593
5.80035790470336,3.861261724805463
4.2960283033333475,3.6959438748104483
4.222218464635667,8.312704616100046
4.385834949461655,5.074103510546534
6.974930930464008,4.570464974329385
3.8410610749137497,3.3303734706609647
4.736847223699931,9.02703642752935
1.1399296691998984,3.1905643978065372
3.87107450580785,3.9513777085311865
6.540356917628731,4.201507853547293
3.6736589109274678,4.822672024538713
4.742564852171533,7.4553740117846825
4.843586954994855,6.067546564335812
3.6224863335838684,5.372303353088534
6.183441090951231,5.125549738314209
5.027064836164146,3.434768420746589
7.193315425116008,4.721403472659709
6.046017097312668,5.909089730509023
4.24485357612168,8.514209783914696
6.814338910863896,3.8473365514299225
7.744735924774224,5.508635036896047
2.425009901470842,4.068810251709874
3.0840504576242287,6.411962948802852
3.0957670834052227,6.43308419220595
9.211354763255963,3.13615831777312
4.63248642096574,4.753082859101218
4.828615537000565,4.0237489151771735
6.760677141164491,7.4032578831375755
4.135830041439774,6.070916823319518
5.075524467106282,3.345069560764525
5.888704426303374,7.487916146564913
6.098354907094739,5.073880047522437
6.911050192191604,4.2519714669367845
9.31215887221152,3.478056880450085
5.936036513438502,4.731990692731426
2.8856596206341303,4.336626584513476
5.976604582736959,3.325805945739234
2.0738529319094954,4.874724729268946
3.445703505631518,6.208490784592102
8.403626412072096,4.636645502253629
6.844105380311208,5.199035510278804
6.465287161759567,7.4242558416282876
6.78564358904905,4.9542301567943134
7.400069165065943,4.1815392756299685
4.653688645503309,6.918651548647402
1.7419192279053357,3.3971492715400706
8.737129392660664,3.8149688494924203
2.832204103548289,4.401235512848273
5.443241350390954,6.415524186505212
3.8478812497696273,5.939605611977526
3.3584201488929444,3.606358126152379
4.848514395696072,8.948320868474063
8.352594800374023,3.19152462949578
6.66536848292264,3.8421593765687625
8.31884682002927,3.7837932442015814
3.7015491698412264,3.9846612701904744
9.049236883937551,3.995084275196168
4.399944187262222,8.836109800836905
3.808181786888939,7.2605691339169995
4.642255188597364,3.092920250434237
4.882463175541092,6.5068703553823415
3.8794520252147695,5.577597929380378
8.34161897048672,4.1010071796844185
6.09066329886602,4.162910358107366
7.460247534734396,3.1818340983781144
3.011517041883959,5.203663132391343
5.458913382913096,8.773026862482643
7.8529091671894955,4.5749177459360295
5.20907371312843,4.666609408545455
1.2834919057506855,3.397672985581532
2.561291069510497,4.041899754367369
3.3360359747592243,3.1055903239121516
4.800933653160433,4.779754318111845
5.209423672159055,3.3108933562164617
8.731500227995017,3.6219632069885437
2.7129484171921496,5.987677543233883
1.9449795063809872,4.50935674480614
4.775345617452916,8.11244421724831
5.3110615073635365,6.643341479369946
7.2627009104999525,4.489299376892376
3.411456820506001,4.603818259453388
4.410841268115974,8.405039110875425
5.457021629700585,7.316156174560692
7.065990110789713,5.890386774571915
7.932677241898697,5.855847014469761
3.7066576341747197,4.380936019705441
2.1966793717984006,3.0883176915914796
3.8300930843688614,3.3315747234042394
7.91381436445595,3.955245501739743
8.614142230705937,3.4351671721039745
4.275142794896528,5.470660317855996
7.231178475078799,6.854689659764619
3.1001624714047806,3.419065586570524
4.54885729122438,5.422661663788807
8.347661440869004,4.0505750665130655
8.75933959551865,4.554615152198077
7.728387853713278,6.162186709804386
7.974890936211578,4.876872646752631
4.480053084175394,4.076926985244711
3.528946481038425,4.6219497964021095
3.6613079707057348,6.600937344859989
7.616787110237538,3.3154575981934378
4.88903047805441,9.264829089695796
1.548997465646677,3.0974600410594646
3.9245420800927953,3.165374471019036
4.9261508251796196,3.5413344729792033
2.5675998353707,4.868434485215122
3.9029267033430686,4.271607979515965
5.091618578281501,6.124202548293482
6.279436232516891,6.363587077218748
7.165218101582025,4.630571043108348
4.467168538630178,7.359467689852876
6.056249605831271,5.107626352367518
3.065218935819331,6.600713680975438
4.858721347202004,8.08634323020427
3.0071908715651205,5.20836415696535
6.82651996981962,3.8924113806734844
3.235111846936263,6.231753623198404
6.6231800993058085,7.554682993961088
4.469839226978841,8.803360987762943
6.586042171674344,7.522256335318396
4.897799630390953,3.739779838777893
9.230526352601974,3.033372704650363
6.792174015406488,6.569784520854805
4.48758965602646,8.472238872492133
4.531407672106945,4.370505479263798
7.596444294796821,4.195076009930049
7.63483684800546,5.640342223227373
4.343441273617635,8.798105189409853
6.178653755224781,4.025742777184675
5.085533680186892,6.186860554364965
5.953352749697907,5.030510938828145
8.120955597198904,3.9521837594722102
3.6428833944781314,5.24285889266879
6.625158560751894,4.169161222605247
4.5965586924001585,7.053624578956991
2.942586924464055,5.355183497383316
6.895626205691862,6.453573486033021
4.985949335881459,3.2276076453472884
3.759919070095139,4.29564111693625
5.303687221363036,8.880697478530951
5.129644324147676,8.711841537446038
7.9171798031116145,5.172299804907322
6.406626731724041,5.277194593747366
2.546918940207398,4.0412331359189
8.748653348218967,3.085286906522396
6.810968559966787,5.593678817841576
6.063382461958495,5.327895071686582
6.013449906286032,4.9191317182608865
2.6323432411260654,5.828093406028561
6.010268095805198,5.118929816448155
4.158236217783614,5.831030802250711
4.562300352133988,5.0550843094476186
4.850283674634435,8.050920121885062
7.297116001694501,6.651784140591337
3.8068448405120336,7.746271396297875
4.466951870585666,4.007822147973092
1.3970102445946855,3.116633449279505
6.876202835421152,3.082006937911193
8.995145464822288,4.048726995533201
5.681445145684867,3.616116755156119
6.351267647533759,6.700508271951513
6.547447520215644,3.9167272291497657
4.996789005834101,7.5222340388799305
3.64513937316981,4.007178291845512
5.8938671702130785,3.218144706227502
3.7861207655698927,6.92766284638981
5.551433396313858,7.543228763120701
6.7992452684230065,3.9715276669289166
8.09820879474936,3.344996342101142
2.484467648441335,5.234474049239176
2.578412673065837,5.13641649112791
4.384562212406984,7.335947992832928
3.8931554791277994,5.664271360388926
8.386839515237869,4.181367338426015
5.7799609412118755,7.500258928085185
3.888773545848417,4.020318210619978
4.900571860183263,3.761083312920073
1.5897072748925598,3.323041342785145
6.3267672235549774,6.969948428248834
7.605097715866209,3.889919954082637
5.216280675032458,8.532069991366988
5.302919502532598,6.725332124083279
5.0450388535362265,9.183950491099653
6.358923997500556,3.8618040127971076
6.492483846085003,6.629106627311175
5.271578112137313,6.729901556893431
9.654580701937189,3.3436178574910067
2.907387698166285,4.106706640125795
4.570798540967985,8.358090468404649
4.387167865371407,4.548721411731016
5.409198533864621,4.782265134706406
6.451937912980701,6.156873721926915
4.128567858249024,7.91662097126717
4.924991462261432,6.2982987245651065
6.650708469214692,7.394478720294877
3.497689763371122,3.6617919448179976
4.619024831780095,5.937206249820088
7.2741320485111665,6.350323991108352
2.8168667271624708,4.24274865423061
6.675834945008934,4.328805919459457
7.7476793536833775,4.809328259990412
7.425480344445384,5.094015092690255
1.7644972634499254,4.107739188241288
5.369649041975148,6.3786268724494946
2.3223562403190687,4.38097636990363
5.895987256551258,4.608782586169306
4.883655830207341,9.391653721241044
4.210065543773466,7.6034654195641425
7.555878116609379,6.132935153256406
7.462051462582101,4.439636962570827
8.689629843272726,3.4386667541078313
5.234183800543377,9.367025837938266
5.067927068143502,7.048262247211209
9.03234699973684,4.04056768105481
5.694442450423847,7.368284869521847
3.146585219920141,6.461883659462469
3.764427032780204,4.9519031211265485
3.975314885040663,5.430804191313863
3.3915613222749226,5.487374240769357
8.590348205045956,3.0952645206876097
4.995433760460481,6.641424120882979
5.01990746677149,7.489259350309273
3.97436963693772,3.1281688075029623
8.1808494191716,3.064251381175107
4.009151354822458,5.033758909810396
2.8702979945056866,5.511906107251784
3.078440072776176,3.1582964176668185
1.7660734824884048,3.025756882731422
4.693769711961113,6.452878751132765
5.643445541066231,8.382221517947094
1.2055024640498277,3.264805692962536
7.051427554924254,3.067224773985548
3.7613023251196003,3.838744711303293
6.290032375226934,6.614425280834282
6.912662812851938,6.991485708944189
8.411209033288127,4.27123449542358
4.646816635792639,6.61721507824418
2.571480018973598,3.8966356147897026
3.6728909781558627,5.163605920709553
4.724113850960024,8.753627777270845
5.063165900525516,8.827369490009795
6.500511467145019,5.7821510187526854
4.301560368119793,4.708861683514205
2.7926902575582515,4.361735147849147
4.775150792108791,6.20559366530013
4.966375177715971,5.242968239960448
5.72212168432447,8.73807393580381
8.00434299299475,3.9778706357028977
7.0349246870592,3.9049895255371982
5.598526540023169,7.172751320796316
3.9127479341119646,5.177743220266473
4.351082656909231,4.0598079698625416
5.495141620120994,4.047109875244125
3.211956901179994,4.424559215528452
7.965704582116139,4.215591216139385
2.188724621678679,3.684106466458628
4.3851205479352755,7.11941138459718
5.8828251632818525,3.395903103736487
7.296309387684603,5.915278988030534
4.493144040727401,4.870486582359043
2.0148880647915357,3.429806534902528
8.189056642004692,4.070825211140762
8.620915145294575,3.9826484275886167
2.7046476926077663,5.412249323509113
3.9512212467394,7.997559557193594
2.4985926373574086,5.575329723219113
8.777517930095824,3.0681185746422934
3.9467251855275913,6.21860531298505
6.0457965684668045,8.460002227133284
4.755507810033664,4.588582928896636
3.260987056984467,3.2023007560559407
6.94247157593599,3.730983472732431
5.281297435126801,3.1585517822469265
5.382429480850364,4.747547240811489
4.300472094526787,4.122893853977417
5.414234802566389,8.239092734097339
6.384194620389339,8.003439227329016
3.0575266427905703,3.805652935638684
7.282595930311565,3.146719899750245
6.6237816483009695,5.597483090781768
7.184450018573493,3.8294308916409667
3.629218259737585,6.92636928271526
5.074330236186513,4.366426993248163
3.9627888506541966,7.749944771400511
2.585287578811616,4.248248743143934
5.5488129689370735,6.9351771117451815
3.364682773702678,4.111153068698966
6.131098370923043,5.088595561201197
7.494809812712063,5.317520615307312
4.706050385394121,4.492775546222709
4.859396209577629,4.364473560141102
3.2772915177066535,4.172368645548392
7.525789257917387,4.858883857922239
9.561778848226597,3.5410098579327443
4.695130208480909,5.70071494334409
1.7889288827975682,3.7385508319469256
5.4969585427582714,3.4504066041419206
4.09272805741445,3.248656193821481
3.76759463968253,3.389537259281046
5.036046971133747,5.91905878057016
3.4906585045647263,4.103847122054286
3.1885791590763466,4.6304132799601385
4.252337372208794,6.218240424964458
5.915645557269539,4.971671380634824
4.957589251967238,9.64817524744176
5.725837535163249,6.077661094402662
4.423209442835214,4.863986969243174
2.9325479485680495,3.018623935193839
7.427190602404198,3.0989885913264783
5.370925407822989,6.432455586623106
7.110011269134701,3.651004324099577
1.9433756779154137,4.202629098399957
3.876701873628315,6.313122028412444
5.304138047842708,9.220370054411713
8.017088827344958,3.2086987400235896
4.374844050391767,7.527472095344827
7.5668148026149185,4.2225483517591655
3.680169093783786,6.358115347092419
6.635969020624111,5.50485414652235
3.307792529335491,6.023232784692178
3.650232185143985,3.1348388566983876
6.9204604245484,6.837633087568084
1.7333924484111276,3.206078380597987
9.567396834028063,3.52165232369239
4.970044178936069,8.109557354458877
4.632264516343474,3.7072359721157504
4.197347852765388,3.700369330208673
3.751921102588647,7.779020506748722
8.472488678312654,4.7868585516292645
4.506540771643014,6.668801906265968
3.736301500556615,3.3288966801896693
6.07655421223212,6.533206922908726
5.353747099663496,9.169917790864009
4.481035060380513,5.114836074479026
5.076147807404385,8.797049860445881
8.123484947351924,4.21507729408744
4.352711996106427,5.304073581398351
3.090917831250223,6.373626184145801
7.455180598738994,4.717417557282257
5.787492136969754,7.594326251522697
6.10240163033712,7.498530982017414
6.434650563018727,3.553676635742425
5.091036141677045,6.9182677658566245
4.333577034933363,6.407936230821541
5.698734056843654,7.523814616716937
4.74667867177019,9.374348378491765
5.579363544745902,3.4182629307881536
3.2487596043543934,6.257973818367783
6.995497674150104,3.6714939717507558
9.397885930996729,3.0945090196279366
4.484639621442124,3.836387836278615
6.382907788668952,5.617067543527418
2.871333685679274,3.582921458307678
6.3253371723937,5.8475388070077665
3.52793647748101,7.147105216496203
1.4962991692927152,3.8510783435425284
4.780632910028998,9.49048167716502
8.592965961261852,4.3008709240575795
4.072802119295048,5.312682008667799
4.455292469760472,6.35050131552478
2.3095236517064244,3.228122792931355
3.445002970425179,7.025498481726194
3.714228282837417,3.141009548979673
6.355252642525311,5.270681635051867
4.425053721361682,4.470154865906297
5.771726430944597,5.563774297192375
5.684927349982989,5.748955566226463
4.436483269866555,3.9367556841712026
5.312156916145097,5.741322660948815
4.580488559903379,9.231365931658258
6.3413481429496965,7.903623763140323
6.418942471371379,5.3892902680186765
4.012437981570679,6.6763223148201405
5.76315931381871,7.2986950256450225
4.766061760885469,8.806319172095023
7.2887736057700625,6.337200890661315
7.010494086048839,6.740609209240972
3.911073189336139,4.119313566095487
3.5402399780707414,3.0965169334256566
4.406782517118761,7.346982794446092
6.37310377589823,5.961968505485117
8.802046658031117,3.545345989328232
3.6524278854703596,5.126119183073242
3.6596723160691687,4.448120381606921
4.758726866158296,7.340146678657614
4.709426883584019,6.443123021864258
4.63031362458811,5.204997168930945
5.062934037856573,4.011718527091918
6.976223093983986,3.9819520600268334
5.859927201179836,6.677761533648827
5.505841976109155,3.515055487424773
4.09037162342213,3.0325830072948237
6.3805434396947,6.89467801224905
5.6520105667251554,7.798207834264593
6.686142735908495,5.952963325052642
2.5193627681862614,4.825503258702982
5.482535972204966,6.967636253610069
2.7877412233885748,3.1343517966372376
6.956580000210651,5.227791694095714
4.802368006608274,3.1675728703849715
3.4220909811977105,5.853656316387938
1.605939871159153,3.0197945214666215
5.666678027853765,5.794773595626932
4.920737201651225,6.561871945095112
2.999030068266827,3.8640561024538234
4.296637493218425,4.788594864302192
5.672051916354555,7.889026365877841
2.2319918820325535,3.378819479487518
4.26936484702865,6.419990846016418
2.72357079197172,3.9699255769801356
4.443651394885304,3.1214130598220606
4.351380845354241,6.497022281276851
4.2396939873773,7.085943544640988
4.750235289342161,5.640106489054478
3.35677650613815,4.999898680458357
8.060092864363666,5.109483765257304
3.073366487743537,3.8091566441997617
6.305626476953765,8.074199978208142
9.068802414061325,3.9672156578712143
2.79428568864157,3.8743904024808122
3.9015558433998545,5.959860913967361
7.28526813165605,4.4844196482542955
7.011271441382157,5.190800233724763
6.317202817302257,5.484984621337754
3.085037008959464,4.78785010647261
5.763385045502021,6.768454020376624
6.935232993375532,7.035520964543817
3.1086214609811047,6.204718315187776
6.2669586304642735,4.308582060020231
8.560942035868461,4.448677285304319
5.215429444391085,7.429020132651283
8.796277030231375,3.405267339940842
3.361472446500014,5.8227688850440815
7.3597360009191055,3.5806746949547588
6.696052413517222,6.561186718533059
3.245718972598961,4.230951849587113
5.411846898988625,4.1692799015739475
5.297125820080638,3.248643170663155
6.495890995175682,5.265980002554785
4.2859759760174,3.071064516312214
6.634318685799846,5.442332268357829
6.682203510110616,3.3360846852954076
3.1724700840691664,3.989755225898008
7.202675942642555,4.224976088324965
6.435727183751333,4.029871940374319
3.3677973628495677,4.201149726085404
4.242880422600236,8.300242357433149
4.864972721812456,8.701503029589162
3.7117633596922444,5.582368074396641
5.6325670733098745,7.073539022743926
8.608602914053652,3.207031681845651
7.655658295844364,5.8961946492688
4.448905850202426,6.833416632567952
2.630206228677845,4.597538086819749
3.9032592364492893,4.081041960159113
4.251723985748173,7.6720500991839415
3.1312987026103327,6.039920768748765
7.881847420083649,5.838552070255789
5.869224072756808,5.623737196665214
7.57037469994591,4.699384869807539
3.9541655983066413,7.432974771150328
5.453873349018231,3.1871760068465043
9.1205541530565,3.5332645626033847
7.53285530077093,4.121947044171795
3.6182622570588894,4.528756574120502
4.020132459336645,3.0642046564149767
6.325866807588829,7.0998609578783105
7.310773414418734,4.195675436898178
6.469486753522357,3.2570348951536943
1.9084981008866115,4.168879892218873
7.056866384232267,6.7687945531979175
3.849727202846311,7.633684696688609
7.3992719889214165,4.32661741843221
6.647193791170862,5.811170261439517
6.185027634814715,8.236869226305794
4.7618264125429555,9.471554113681659
4.192635272956707,6.0588982041448425
6.9305224710229565,4.171528566525067
6.131777858310001,7.609540004172466
6.505950208042359,6.8129000370594905
6.111259807903009,4.624390057667929
7.029825204872863,6.1293351589189
4.227192453728987,6.327144359484356
4.384781164817655,5.033916403947755
5.470276153407583,8.381811665868195
8.487525525909893,3.578530900097067
7.250136244535115,4.250048552953588
3.5599452668304585,6.642213233032186
5.779858118672488,6.969193261966094
4.511919175930547,3.89026877309903
4.7322379437110245,3.3774711805857462
6.148600081245551,6.120112662939434
3.806048049337219,5.3588444556618375
4.033810953157316,5.682513632486128
6.286070933164544,8.129283250125248
6.320064050033101,7.078997309131897
4.880324122094539,4.873307352351731
5.15151026597928,7.88090855735419
5.240244631822161,6.295710693460798
4.8328016026992415,6.430496427672686
6.293585966128795,7.3810562032267235
6.889718690656663,3.3763266248234816
5.538457251607175,8.241950048030523
4.093150794791997,3.1549369077969893
3.9936445907476497,3.6899430011970757
2.7678459084876423,3.293138549862588
4.522472399284257,3.761723510958863
6.540389740400677,7.226191659102572
3.777021799462695,6.854020709282535
8.427148464569314,4.59814582138041
2.2938342921856547,3.6591106405054976
5.469479450029516,4.310560944439422
7.981391744027888,3.649696575230429
4.061976696868953,4.397730599970565
7.391175038780744,4.6791928649692505
5.63027851693982,6.800115525259338
2.641282135005965,3.8735433272075777
5.013900270445269,5.969630936769469
5.741183808917894,8.212214329292774
4.369186919399038,7.954305140379953
5.045466554681633,6.659458110031226
7.250562798697496,4.705430291553455
5.904094951211122,8.280308406331034
5.6522147644901555,8.005422577885628
5.1286571050646,4.114651669755123
5.590586620249303,8.135179714427661
9.677497108586797,3.0925584722114756
4.826860400743801,5.951952455572304
6.916538162650218,4.485173596368355
7.678189550342868,4.085209577633787
3.870365340812008,3.7768523855959466
3.3847735501453764,7.088609331771486
4.662536796436909,8.30311625550237
7.88775453526095,5.628985134459928
3.390382447947683,4.850663100682416
4.316804158125079,4.787346189609107
5.015840176826581,9.097194917840508
8.60097434098168,3.7442791375963305
4.5411742070826655,4.921436803019531
8.256825484790655,5.159229531447105
4.130547974142368,5.993810704993141
